N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,2,1203,97.52734375,135.9609375,281.734375,388.41015625,0.0,0.0,1.5546875,-2.8048503398895264
12,100,8.75,none,2,1204,95.97265625,136.81640625,277.48046875,389.8359375,0.0,0.0,1.484375,-2.298567295074463
12,100,8.75,none,2,1205,96.1015625,136.69921875,277.10546875,390.40625,0.0,0.0,1.64453125,-2.531738042831421
12,100,8.75,none,2,1206,97.609375,135.8046875,281.8515625,388.80859375,0.0,0.0,1.37890625,-2.4278974533081055
12,100,8.75,none,2,1207,96.52734375,136.0078125,278.72265625,387.40234375,0.0,0.0,1.4375,-2.5315754413604736
12,100,8.75,none,2,1208,96.74609375,135.51171875,277.26953125,386.87890625,0.0,0.0,1.66015625,-2.7482097148895264
12,100,8.75,none,2,1209,96.8671875,135.73046875,281.04296875,388.19921875,0.0,0.0,1.45703125,-2.3213539123535156
12,100,8.75,none,2,1210,97.328125,136.58984375,281.07421875,388.58203125,0.0,0.0,1.49609375,-2.3902995586395264
12,100,8.75,none,2,1211,98.0546875,135.765625,283.4296875,388.0703125,0.0,0.0,1.47265625,-2.7293620109558105
12,100,8.75,none,2,1212,97.78125,136.41015625,283.51171875,388.29296875,0.0,0.0,1.6328125,-2.5234375
12,100,8.75,none,2,1213,96.9765625,136.109375,281.078125,388.62890625,0.0,0.0,1.42578125,-2.275585889816284
12,100,8.75,none,2,1214,95.984375,136.0078125,276.63671875,388.94140625,0.0,0.0,1.4921875,-2.1761717796325684
12,100,8.75,none,2,1215,95.30859375,136.41796875,276.890625,389.26171875,0.0,0.0,1.65234375,-2.1632485389709473
12,100,8.75,none,2,1216,96.60546875,136.49609375,280.87109375,388.734375,0.0,0.0,1.5078125,-2.2724931240081787
12,100,8.75,none,2,1217,97.34765625,135.3984375,282.22265625,386.39453125,0.0,0.0,1.49609375,-2.5528321266174316
12,100,8.75,none,2,1218,96.98046875,135.8203125,282.3359375,387.94921875,0.0,0.0,1.51171875,-2.2141273021698
12,100,8.75,none,2,1219,97.08203125,136.08203125,282.2421875,390.34765625,0.0,0.0,1.5703125,-2.428971290588379
12,100,8.75,none,2,1220,97.0625,136.32421875,281.37109375,390.37109375,0.0,0.0,1.51171875,-2.3961915969848633
12,100,8.75,none,2,1221,96.91796875,136.93359375,281.19140625,391.4375,0.0,0.0,1.55859375,-2.3919272422790527
12,100,8.75,none,2,1222,97.8671875,135.66796875,283.3125,387.49609375,0.0,0.0,1.46484375,-2.428938627243042
12,100,8.75,none,2,1223,97.55859375,136.265625,281.546875,387.31640625,0.0,0.0,1.5859375,-2.572525978088379
12,100,8.75,none,2,1224,95.796875,136.453125,275.8984375,387.640625,0.0,0.0,1.60546875,-2.0901691913604736
12,100,8.75,none,2,1225,98.3359375,136.015625,282.04296875,386.29296875,0.0,0.0,1.578125,-2.7258787155151367
12,100,8.75,none,2,1226,98.06640625,135.72265625,281.4765625,385.36328125,0.0,0.0,1.5703125,-2.5892577171325684
12,100,8.75,none,2,1227,97.71875,136.72265625,279.91796875,387.6484375,0.0,0.0,1.4453125,-2.343945264816284
12,100,8.75,none,2,1228,98.10546875,136.140625,282.85546875,386.09765625,0.0,0.0,1.44140625,-2.2999019622802734
12,100,8.75,none,2,1229,96.94140625,137.859375,278.61328125,389.69140625,0.0,0.0,1.33984375,-1.9592446088790894
12,100,8.75,none,2,1230,95.8203125,136.28515625,274.171875,383.6953125,0.0,0.0,1.43359375,-1.9303386211395264
12,100,8.75,none,2,1231,94.9921875,138.2265625,272.1015625,388.4140625,0.0,0.0,1.5546875,-2.037109375
12,100,8.75,none,2,1232,96.21484375,136.91015625,276.20703125,384.1171875,0.0,0.0,1.5625,-2.146223545074463
12,100,8.75,none,2,1233,96.3515625,137.16796875,274.015625,384.3203125,0.0,0.0,1.50390625,-1.9998372793197632
12,100,8.75,none,2,1234,95.67578125,136.87890625,273.44140625,386.984375,0.0,0.0,1.44140625,-1.9521160125732422
12,100,8.75,none,2,1235,96.92578125,137.1328125,276.6640625,386.41015625,0.0,0.0,1.3359375,-1.7085288763046265
12,100,8.75,none,2,1236,96.609375,137.30078125,277.49609375,388.18359375,0.0,0.0,1.41796875,-2.0979814529418945
12,100,8.75,none,2,1237,97.48046875,136.61328125,279.9921875,384.0234375,0.0,0.0,1.5546875,-2.3853843212127686
12,100,8.75,none,2,1238,96.8828125,137.1015625,278.37890625,384.71484375,0.0,0.0,1.421875,-2.035904884338379
12,100,8.75,none,2,1239,96.6171875,137.82421875,275.46484375,390.88671875,0.0,0.0,1.296875,-1.7557287216186523
12,100,8.75,none,2,1240,96.5859375,136.8984375,277.796875,385.796875,0.0,0.0,1.453125,-1.9765623807907104
12,100,8.75,none,2,1241,97.30078125,136.08984375,278.76171875,384.07421875,0.0,0.0,1.47265625,-2.0003578662872314
12,100,8.75,none,2,1242,96.9765625,137.37890625,279.40625,388.28125,0.0,0.0,1.38671875,-2.080045700073242
12,100,8.75,none,2,1243,97.57421875,137.02734375,280.7265625,385.8359375,0.0,0.0,1.37109375,-2.10048770904541
12,100,8.75,none,2,1244,94.99609375,137.22265625,273.4453125,388.69921875,0.0,0.0,1.67578125,-2.2007484436035156
12,100,8.75,none,2,1245,95.984375,138.0703125,276.3125,390.51953125,0.0,0.0,1.32421875,-1.632812261581421
12,100,8.75,none,2,1246,97.0234375,138.1171875,278.421875,389.12890625,0.0,0.0,1.37890625,-2.0069661140441895
12,100,8.75,none,2,1247,95.66796875,137.08203125,275.265625,388.52734375,0.0,0.0,1.41015625,-1.7142903804779053
12,100,8.75,none,2,1248,95.140625,138.546875,272.0390625,389.21875,0.0,0.0,1.36328125,-1.383756399154663
12,100,8.75,none,2,1249,94.78125,138.08984375,271.19921875,390.41015625,0.0,0.0,1.38671875,-1.670898199081421
12,100,8.75,none,2,1250,95.109375,138.1484375,272.5,389.53515625,0.0,0.0,1.3984375,-1.4803060293197632
12,100,8.75,none,2,1251,96.328125,137.2890625,275.6015625,386.5234375,0.0,0.0,1.39453125,-1.6782550811767578
12,100,8.75,none,2,1252,95.7421875,137.1015625,272.84375,385.99609375,0.0,0.0,1.41015625,-1.8700846433639526
12,100,8.75,none,2,1253,96.0,137.73046875,273.984375,387.59375,0.0,0.0,1.42578125,-1.7776364088058472
12,100,8.75,none,2,1254,95.359375,137.22265625,272.3671875,384.765625,0.0,0.0,1.359375,-1.7503904104232788
12,100,8.75,none,2,1255,94.78515625,137.83984375,269.91796875,388.046875,0.0,0.0,1.44921875,-1.553678274154663
12,100,8.75,none,2,1256,95.8515625,137.8125,274.19140625,385.98046875,0.0,0.0,1.40625,-1.7405270338058472
12,100,8.75,none,2,1257,97.125,137.25390625,277.0078125,384.80859375,0.0,0.0,1.29296875,-1.6901367902755737
12,100,8.75,none,2,1258,97.046875,137.58203125,275.58984375,383.77734375,0.0,0.0,1.41015625,-1.7985023260116577
12,100,8.75,none,2,1259,95.984375,137.33984375,274.21875,384.98828125,0.0,0.0,1.30859375,-1.7595051527023315
12,100,8.75,none,2,1260,97.94140625,137.8828125,277.921875,383.703125,0.0,0.0,1.4140625,-2.156510353088379
12,100,8.75,none,2,1261,97.5625,137.18359375,277.2109375,381.81640625,0.0,0.0,1.375,-1.8243489265441895
12,100,8.75,none,2,1262,96.66796875,138.09375,273.2265625,385.02734375,0.0,0.0,1.37890625,-1.7122070789337158
12,100,8.75,none,2,1263,97.69921875,136.953125,278.51171875,383.30078125,0.0,0.0,1.2890625,-1.7958005666732788
12,100,8.75,none,2,1264,96.55859375,138.72265625,274.01953125,389.03125,0.0,0.0,1.41796875,-1.7363933324813843
12,100,8.75,none,2,1265,95.8203125,137.84375,273.37109375,386.2578125,0.0,0.0,1.375,-1.600455641746521
12,100,8.75,none,2,1266,97.1875,137.890625,277.53515625,386.71484375,0.0,0.0,1.40234375,-2.090104103088379
12,100,8.75,none,2,1267,94.78515625,138.60546875,272.0234375,390.203125,0.0,0.0,1.33203125,-1.4885740280151367
12,100,8.75,none,2,1268,95.82421875,138.78515625,274.171875,389.8046875,0.0,0.0,1.3125,-1.454101324081421
12,100,8.75,none,2,1269,95.71484375,138.13671875,275.0546875,387.98046875,0.0,0.0,1.2890625,-1.4894527196884155
12,100,8.75,none,2,1270,96.79296875,137.58984375,277.41015625,386.65625,0.0,0.0,1.21484375,-1.514615774154663
12,100,8.75,none,2,1271,96.25,138.0078125,274.02734375,388.16796875,0.0,0.0,1.37890625,-1.4718098640441895
12,100,8.75,none,2,1272,96.890625,138.1953125,275.58203125,388.80859375,0.0,0.0,1.48046875,-1.8094723224639893
12,100,8.75,none,2,1273,97.5,136.6171875,278.2265625,383.3984375,0.0,0.0,1.5,-1.8198890686035156
12,100,8.75,none,2,1274,97.85546875,137.6875,278.6171875,386.89453125,0.0,0.0,1.484375,-2.1023435592651367
12,100,8.75,none,2,1275,98.0,138.09765625,278.3984375,388.12890625,0.0,0.0,1.265625,-1.8735350370407104
12,100,8.75,none,2,1276,97.39453125,137.796875,280.08984375,388.546875,0.0,0.0,1.39453125,-1.5301432609558105
12,100,8.75,none,2,1277,97.2578125,137.31640625,277.671875,384.921875,0.0,0.0,1.27734375,-1.7900713682174683
12,100,8.75,none,2,1278,97.01171875,138.16015625,277.046875,387.9609375,0.0,0.0,1.328125,-1.368391513824463
12,100,8.75,none,2,1279,96.38671875,138.71484375,274.4140625,388.51953125,0.0,0.0,1.3125,-1.3262041807174683
12,100,8.75,none,2,1280,95.4921875,137.84375,272.8203125,386.66015625,0.0,0.0,1.359375,-1.211197853088379
12,100,8.75,none,2,1281,96.82421875,138.09765625,275.65234375,388.29296875,0.0,0.0,1.28515625,-1.3283202648162842
12,100,8.75,none,2,1282,96.60546875,139.60546875,273.65234375,391.12109375,0.0,0.0,1.33984375,-1.3611974716186523
12,100,8.75,none,2,1283,95.67578125,139.33984375,271.26953125,390.46484375,0.0,0.0,1.33203125,-1.409147024154663
12,100,8.75,none,2,1284,96.92578125,138.19140625,275.63671875,386.82421875,0.0,0.0,1.3984375,-1.651139259338379
12,100,8.75,none,2,1285,97.48046875,138.08203125,277.3671875,386.0703125,0.0,0.0,1.48046875,-1.8808915615081787
12,100,8.75,none,2,1286,97.43359375,137.83984375,277.1171875,383.30078125,0.0,0.0,1.25390625,-1.7423499822616577
12,100,8.75,none,2,1287,96.5625,139.02734375,274.09375,387.046875,0.0,0.0,1.30859375,-1.5273761749267578
12,100,8.75,none,2,1288,97.99609375,137.66796875,278.81640625,381.94140625,0.0,0.0,1.2109375,-1.6445964574813843
12,100,8.75,none,2,1289,96.84375,138.65625,272.64453125,385.27734375,0.0,0.0,1.26171875,-1.3848955631256104
12,100,8.75,none,2,1290,97.52734375,138.47265625,274.9453125,384.24609375,0.0,0.0,1.3671875,-1.6454099416732788
12,100,8.75,none,2,1291,95.62109375,139.96875,269.6953125,389.9765625,0.0,0.0,1.41015625,-1.3654296398162842
12,100,8.75,none,2,1292,95.8359375,138.2578125,272.19140625,385.2265625,0.0,0.0,1.34375,-1.4468425512313843
12,100,8.75,none,2,1293,96.3046875,138.00390625,271.89453125,383.28125,0.0,0.0,1.22265625,-1.4320638179779053
12,100,8.75,none,2,1294,96.0625,138.7265625,271.671875,385.828125,0.0,0.0,1.40234375,-1.4306316375732422
12,100,8.75,none,2,1295,96.3046875,139.19921875,271.39453125,383.8203125,0.0,0.0,1.30078125,-1.3933266401290894
12,100,8.75,none,2,1296,96.96484375,139.12109375,273.27734375,386.07421875,0.0,0.0,1.26171875,-1.391796588897705
12,100,8.75,none,2,1297,96.04296875,139.5,271.30078125,386.734375,0.0,0.0,1.33984375,-1.2757810354232788
12,100,8.75,none,2,1298,95.578125,138.53515625,269.16796875,383.5078125,0.0,0.0,1.375,-1.3127926588058472
12,100,8.75,none,2,1299,94.765625,139.203125,266.2109375,384.65234375,0.0,0.0,1.26171875,-0.9285809397697449
12,100,8.75,none,2,1300,95.7578125,138.61328125,269.42578125,385.51171875,0.0,0.0,1.26171875,-1.048567771911621
12,100,8.75,none,2,1301,95.49609375,138.70703125,269.68359375,385.4453125,0.0,0.0,1.42578125,-1.4165363311767578
12,100,8.75,none,2,1302,96.125,139.16796875,270.48828125,386.75,0.0,0.0,1.19140625,-1.2584308385849
12,100,8.75,none,2,1303,97.5078125,138.796875,275.53125,385.55859375,0.0,0.0,1.28125,-1.5643224716186523
12,100,8.75,none,2,1304,96.796875,138.48828125,275.296875,386.0,0.0,0.0,1.23046875,-1.4132487773895264
12,100,8.75,none,2,1305,96.95703125,139.34765625,274.5703125,388.51953125,0.0,0.0,1.21484375,-1.294921636581421
12,100,8.75,none,2,1306,97.3046875,139.5625,275.0859375,388.08203125,0.0,0.0,1.23828125,-1.3092124462127686
12,100,8.75,none,2,1307,97.85546875,138.5,277.84765625,385.6796875,0.0,0.0,1.3046875,-1.500227928161621
12,100,8.75,none,2,1308,97.86328125,138.9765625,278.421875,386.078125,0.0,0.0,1.28125,-1.4660810232162476
12,100,8.75,none,2,1309,97.0390625,139.015625,275.16796875,387.93359375,0.0,0.0,1.1171875,-1.1007490158081055
12,100,8.75,none,2,1310,96.90234375,138.76953125,273.99609375,384.20703125,0.0,0.0,1.33984375,-1.649023413658142
12,100,8.75,none,2,1311,96.01171875,139.23828125,272.41015625,387.4765625,0.0,0.0,1.14453125,-0.998013973236084
12,100,8.75,none,2,1312,95.8828125,139.69921875,272.703125,388.69921875,0.0,0.0,1.24609375,-1.1454427242279053
12,100,8.75,none,2,1313,97.00390625,139.515625,273.859375,387.2734375,0.0,0.0,1.2578125,-1.1924149990081787
12,100,8.75,none,2,1314,96.421875,139.7578125,273.2421875,386.35546875,0.0,0.0,1.23046875,-1.2246745824813843
12,100,8.75,none,2,1315,95.65625,139.75390625,271.1015625,386.140625,0.0,0.0,1.26171875,-1.2203776836395264
12,100,8.75,none,2,1316,96.3125,140.73046875,273.35546875,388.8984375,0.0,0.0,1.3515625,-1.1082029342651367
12,100,8.75,none,2,1317,95.984375,139.171875,270.02734375,383.890625,0.0,0.0,1.21875,-0.9131187200546265
12,100,8.75,none,2,1318,95.66796875,140.4453125,270.66015625,384.0390625,0.0,0.0,1.14453125,-0.6961261630058289
12,100,8.75,none,2,1319,96.10546875,139.328125,270.0546875,381.6875,0.0,0.0,1.25390625,-1.0289714336395264
12,100,8.75,none,2,1320,95.6171875,139.859375,270.265625,384.53515625,0.0,0.0,1.1796875,-0.7459632754325867
12,100,8.75,none,2,1321,96.31640625,140.125,271.56640625,385.96875,0.0,0.0,1.22265625,-0.9778317213058472
12,100,8.75,none,2,1322,97.02734375,139.421875,275.2265625,385.359375,0.0,0.0,1.19921875,-1.3006837368011475
12,100,8.75,none,2,1323,96.71875,140.1953125,274.71484375,385.296875,0.0,0.0,1.265625,-1.1530274152755737
12,100,8.75,none,2,1324,97.546875,138.890625,275.0078125,382.30859375,0.0,0.0,1.16796875,-0.9618489146232605
12,100,8.75,none,2,1325,95.5703125,140.328125,271.03125,386.82421875,0.0,0.0,1.2265625,-0.7915687561035156
12,100,8.75,none,2,1326,96.96875,139.20703125,272.3671875,383.6640625,0.0,0.0,1.26171875,-1.1777018308639526
12,100,8.75,none,2,1327,95.9375,139.6953125,272.17578125,382.76953125,0.0,0.0,1.3125,-0.7802734375
12,100,8.75,none,2,1328,95.40625,140.328125,267.83203125,384.921875,0.0,0.0,1.21484375,-0.7614580988883972
12,100,8.75,none,2,1329,95.69140625,140.046875,268.5078125,385.06640625,0.0,0.0,1.1875,-0.7972979545593262
12,100,8.75,none,2,1330,96.3359375,140.8671875,269.98828125,386.65625,0.0,0.0,1.1328125,-0.6609700918197632
12,100,8.75,none,2,1331,96.52734375,139.77734375,271.0859375,383.83984375,0.0,0.0,1.1484375,-0.7174803614616394
12,100,8.75,none,2,1332,95.83984375,140.83984375,268.54296875,387.17578125,0.0,0.0,1.08203125,-0.5089516639709473
12,100,8.75,none,2,1333,96.15234375,139.796875,270.21484375,383.8203125,0.0,0.0,1.2421875,-1.0865232944488525
12,100,8.75,none,2,1334,96.44140625,140.4765625,272.3359375,385.5625,0.0,0.0,1.06640625,-0.5908855199813843
12,100,8.75,none,2,1335,96.68359375,140.109375,272.9921875,388.1640625,0.0,0.0,1.20703125,-1.1072266101837158
12,100,8.75,none,2,1336,97.14453125,139.875,273.671875,383.75,0.0,0.0,1.1796875,-1.152083396911621
12,100,8.75,none,2,1337,97.52734375,139.2578125,274.4765625,385.31640625,0.0,0.0,1.16796875,-1.006087064743042
12,100,8.75,none,2,1338,96.70703125,139.59375,272.48828125,385.6953125,0.0,0.0,1.17578125,-1.1312825679779053
12,100,8.75,none,2,1339,97.22265625,140.56640625,273.68359375,385.82421875,0.0,0.0,1.0859375,-1.0403645038604736
12,100,8.75,none,2,1340,98.34375,140.4296875,277.375,383.90625,0.0,0.0,1.08203125,-1.054426670074463
12,100,8.75,none,2,1341,97.375,140.76171875,274.00390625,384.79296875,0.0,0.0,1.16796875,-1.169661521911621
12,100,8.75,none,2,1342,96.7109375,141.80859375,270.72265625,388.16015625,0.0,0.0,1.0625,-0.8928386569023132
12,100,8.75,none,2,1343,96.12109375,141.171875,268.68359375,386.6796875,0.0,0.0,1.19921875,-0.8133134841918945
12,100,8.75,none,2,1344,95.58984375,140.41015625,267.53515625,385.4921875,0.0,0.0,1.2421875,-0.7563802599906921
12,100,8.75,none,2,1345,97.79296875,141.48046875,274.42578125,386.59765625,0.0,0.0,1.125,-0.9918619990348816
12,100,8.75,none,2,1346,95.92578125,141.94921875,268.140625,388.1796875,0.0,0.0,1.1875,-0.55078125
12,100,8.75,none,2,1347,95.953125,140.5546875,268.71484375,384.4921875,0.0,0.0,1.30078125,-0.8923500776290894
12,100,8.75,none,2,1348,95.48046875,141.1328125,266.453125,384.58984375,0.0,0.0,1.140625,-0.3877929151058197
12,100,8.75,none,2,1349,96.328125,140.6875,268.66015625,384.4140625,0.0,0.0,1.23046875,-0.7614580988883972
12,100,8.75,none,2,1350,96.30078125,140.37109375,269.1953125,383.59375,0.0,0.0,1.15625,-0.6372394561767578
12,100,8.75,none,2,1351,97.796875,140.40625,272.55859375,381.5,0.0,0.0,1.171875,-0.9875001907348633
12,100,8.75,none,2,1352,96.90234375,140.86328125,269.859375,386.0390625,0.0,0.0,1.25,-1.0003252029418945
12,100,8.75,none,2,1353,98.234375,141.42578125,273.69921875,386.09375,0.0,0.0,1.078125,-0.895767867565155
12,100,8.75,none,2,1354,96.58984375,141.15234375,271.29296875,384.7734375,0.0,0.0,1.2734375,-0.8307943344116211
12,100,8.75,none,2,1355,96.80859375,141.09765625,270.50390625,385.09375,0.0,0.0,1.1171875,-0.5946938395500183
12,100,8.75,none,2,1356,96.68359375,141.73046875,269.2265625,386.00390625,0.0,0.0,1.1171875,-0.32939451932907104
12,100,8.75,none,2,1357,95.97265625,140.921875,268.2734375,384.68359375,0.0,0.0,1.1484375,-0.8450192213058472
12,100,8.75,none,2,1358,96.8046875,141.35546875,269.765625,384.42578125,0.0,0.0,1.15234375,-0.6111652255058289
12,100,8.75,none,2,1359,97.79296875,140.8046875,272.5078125,383.10546875,0.0,0.0,1.1015625,-0.9166663885116577
12,100,8.75,none,2,1360,96.8671875,140.5,269.6484375,382.06640625,0.0,0.0,1.2265625,-0.8125977516174316
12,100,8.75,none,2,1361,97.12109375,141.4921875,270.45703125,383.92578125,0.0,0.0,1.13671875,-0.5783528089523315
12,100,8.75,none,2,1362,96.8984375,141.12890625,271.03125,386.16015625,0.0,0.0,1.1796875,-1.0044920444488525
12,100,8.75,none,2,1363,97.390625,141.203125,273.75390625,387.55078125,0.0,0.0,1.10546875,-0.8007811307907104
12,100,8.75,none,2,1364,97.31640625,140.62890625,273.8046875,386.1875,0.0,0.0,1.171875,-0.9325196146965027
12,100,8.75,none,2,1365,98.05078125,140.9765625,274.94140625,386.51953125,0.0,0.0,1.1328125,-1.0348632335662842
12,100,8.75,none,2,1366,98.046875,141.546875,274.9296875,386.390625,0.0,0.0,1.15234375,-1.0190752744674683
12,100,8.75,none,2,1367,97.7734375,140.41015625,274.6640625,383.85546875,0.0,0.0,1.046875,-1.0107421875
12,100,8.75,none,2,1368,97.72265625,141.48828125,272.70703125,386.6953125,0.0,0.0,1.109375,-0.6653971672058105
12,100,8.75,none,2,1369,97.34765625,141.92578125,270.86328125,387.2421875,0.0,0.0,1.17578125,-0.6279621124267578
12,100,8.75,none,2,1370,97.80859375,140.87109375,271.83984375,382.3984375,0.0,0.0,1.07421875,-0.4483073651790619
12,100,8.75,none,2,1371,96.95703125,141.3828125,269.52734375,384.3359375,0.0,0.0,1.24609375,-0.7128582000732422
12,100,8.75,none,2,1372,96.53125,141.55859375,268.9140625,386.55859375,0.0,0.0,1.12890625,-0.3885415494441986
12,100,8.75,none,2,1373,96.88671875,142.5390625,271.4296875,386.640625,0.0,0.0,1.03515625,-0.39134106040000916
12,100,8.75,none,2,1374,95.8046875,141.9921875,266.90625,387.5234375,0.0,0.0,1.1953125,-0.45667314529418945
12,100,8.75,none,2,1375,96.1953125,142.8515625,266.53125,387.89453125,0.0,0.0,1.08984375,-0.5473957061767578
12,100,8.75,none,2,1376,97.1875,141.67578125,268.72265625,384.34375,0.0,0.0,0.96484375,-0.2547524869441986
12,100,8.75,none,2,1377,96.953125,142.67578125,269.09375,385.67578125,0.0,0.0,1.09375,-0.41572269797325134
12,100,8.75,none,2,1378,95.84765625,141.69921875,267.1875,383.35546875,0.0,0.0,1.18359375,-0.6327471733093262
12,100,8.75,none,2,1379,97.1953125,142.6484375,268.38671875,383.953125,0.0,0.0,1.1640625,-0.6421872973442078
12,100,8.75,none,2,1380,96.421875,142.76171875,266.00390625,383.63671875,0.0,0.0,1.07421875,-0.5094727277755737
12,100,8.75,none,2,1381,96.80859375,142.4765625,267.8359375,382.8359375,0.0,0.0,1.0859375,-0.5280923843383789
12,100,8.75,none,2,1382,96.7421875,141.734375,266.4375,381.5390625,0.0,0.0,1.1171875,-0.6750974655151367
12,100,8.75,none,2,1383,96.65625,142.9375,266.62109375,384.08203125,0.0,0.0,0.9453125,9.791056800168008e-05
12,100,8.75,none,2,1384,94.265625,142.4765625,260.46484375,384.08984375,0.0,0.0,0.984375,0.08212916553020477
12,100,8.75,none,2,1385,97.02734375,143.17578125,267.64453125,384.30859375,0.0,0.0,1.11328125,-0.36585283279418945
12,100,8.75,none,2,1386,96.640625,141.609375,267.7265625,381.44140625,0.0,0.0,1.04296875,-0.47900375723838806
12,100,8.75,none,2,1387,97.1796875,142.1640625,269.40625,384.32421875,0.0,0.0,1.03125,-0.4296872019767761
12,100,8.75,none,2,1388,96.43359375,142.53125,269.984375,385.38671875,0.0,0.0,0.95703125,-0.20130205154418945
12,100,8.75,none,2,1389,96.92578125,142.1328125,271.04296875,383.5859375,0.0,0.0,1.078125,-0.4276692271232605
12,100,8.75,none,2,1390,97.21875,142.421875,269.71484375,385.796875,0.0,0.0,1.14453125,-0.4489583969116211
12,100,8.75,none,2,1391,97.4375,142.109375,271.890625,383.2109375,0.0,0.0,1.15625,-0.6261717677116394
12,100,8.75,none,2,1392,97.421875,142.37109375,270.66796875,385.359375,0.0,0.0,1.1328125,-0.6252276301383972
12,100,8.75,none,2,1393,97.65234375,141.44140625,271.39453125,382.55859375,0.0,0.0,1.07421875,-0.6803708076477051
12,100,8.75,none,2,1394,96.6953125,141.8203125,268.64453125,382.6640625,0.0,0.0,1.06640625,-0.3783855438232422
12,100,8.75,none,2,1395,96.1875,142.96875,269.03515625,387.91015625,0.0,0.0,0.92578125,-0.0739908218383789
12,100,8.75,none,2,1396,95.8828125,142.3671875,266.51171875,384.05078125,0.0,0.0,1.08203125,-0.2080402374267578
12,100,8.75,none,2,1397,96.24609375,142.6484375,267.10546875,385.78515625,0.0,0.0,1.03515625,-0.34033188223838806
12,100,8.75,none,2,1398,95.3046875,143.32421875,264.3984375,386.375,0.0,0.0,1.12890625,-0.13912741839885712
12,100,8.75,none,2,1399,96.828125,143.265625,266.94921875,385.75,0.0,0.0,1.0234375,-0.1067056655883789
12,100,8.75,none,2,1400,96.25,142.42578125,266.63671875,382.5390625,0.0,0.0,1.05078125,-0.2092447280883789
12,100,8.75,none,2,1401,96.3203125,143.828125,265.44140625,384.9296875,0.0,0.0,1.01953125,0.0018877983093261719
12,100,8.75,none,2,1402,97.4140625,142.9453125,269.58203125,385.3984375,0.0,0.0,1.04296875,-0.25471991300582886
12,100,8.75,none,2,1403,96.58984375,142.92578125,268.51953125,385.70703125,0.0,0.0,1.02734375,-0.0224609375
12,100,8.75,none,2,1404,96.28125,143.46484375,266.65625,387.44921875,0.0,0.0,1.01953125,0.027018388733267784
12,100,8.75,none,2,1405,97.0625,142.51953125,268.859375,383.640625,0.0,0.0,1.06640625,0.12623724341392517
12,100,8.75,none,2,1406,96.9609375,142.21484375,269.609375,383.62890625,0.0,0.0,1.046875,-0.3855142593383789
12,100,8.75,none,2,1407,97.81640625,142.69140625,271.44921875,385.890625,0.0,0.0,1.01953125,-0.3320636749267578
12,100,8.75,none,2,1408,97.37109375,142.890625,268.87109375,386.96875,0.0,0.0,1.125,-0.25888633728027344
12,100,8.75,none,2,1409,96.7890625,142.55078125,268.00390625,386.31640625,0.0,0.0,1.06640625,-0.19075505435466766
12,100,8.75,none,2,1410,96.76171875,143.0859375,267.0546875,387.61328125,0.0,0.0,1.05859375,-0.18668603897094727
12,100,8.75,none,2,1411,96.9375,142.703125,269.25,385.90625,0.0,0.0,0.953125,-0.2501952052116394
12,100,8.75,none,2,1412,97.8671875,142.1953125,270.375,384.83984375,0.0,0.0,1.08984375,-0.4129883646965027
12,100,8.75,none,2,1413,97.45703125,143.5859375,270.55078125,386.375,0.0,0.0,1.0703125,-0.30078110098838806
12,100,8.75,none,2,1414,97.234375,142.8046875,269.79296875,383.7109375,0.0,0.0,0.9609375,-0.1668941229581833
12,100,8.75,none,2,1415,96.74609375,143.1953125,268.74609375,385.0546875,0.0,0.0,0.95703125,-0.04121049493551254
12,100,8.75,none,2,1416,97.3046875,143.390625,269.22265625,385.46875,0.0,0.0,1.10546875,0.00371106481179595
12,100,8.75,none,2,1417,96.73828125,142.6328125,268.30078125,383.94921875,0.0,0.0,1.08984375,0.03798834607005119
12,100,8.75,none,2,1418,97.8359375,143.33203125,269.96875,385.08203125,0.0,0.0,0.9921875,-0.06663402169942856
12,100,8.75,none,2,1419,96.13671875,142.84375,265.37890625,383.6328125,0.0,0.0,1.12890625,-0.11285813897848129
12,100,8.75,none,2,1420,96.1640625,143.92578125,265.6796875,386.03125,0.0,0.0,0.99609375,0.22050794959068298
12,100,8.75,none,2,1421,97.21875,143.99609375,269.50390625,385.7109375,0.0,0.0,1.19140625,-0.34228515625
12,100,8.75,none,2,1422,96.98046875,143.29296875,265.890625,381.921875,0.0,0.0,0.953125,0.11266279220581055
12,100,8.75,none,2,1423,96.1875,144.359375,266.52734375,386.48046875,0.0,0.0,0.95703125,0.4779621958732605
12,100,8.75,none,2,1424,98.41015625,143.828125,269.20703125,385.40234375,0.0,0.0,1.10546875,-0.2952146530151367
12,100,8.75,none,2,1425,95.25,143.51953125,262.96875,384.76953125,0.0,0.0,0.90234375,0.7862631678581238
12,100,8.75,none,2,1426,96.67578125,143.46484375,264.796875,385.265625,0.0,0.0,0.984375,0.5217123031616211
12,100,8.75,none,2,1427,96.42578125,142.453125,267.0234375,382.37890625,0.0,0.0,1.0,0.1520833969116211
12,100,8.75,none,2,1428,98.078125,144.15625,269.77734375,386.29296875,0.0,0.0,0.95703125,0.17705075442790985
12,100,8.75,none,2,1429,96.16015625,144.07421875,264.86328125,384.55078125,0.0,0.0,0.92578125,0.5479167699813843
